user, film, liked
1260, 321, 1
1260, 360, 1
1260, 369, 1
1260, 382, 1
1260, 410, 1
1260, 427, 1
1260, 432, 1
1260, 442, 1
1260, 450, 1
1260, 460, 1
1260, 461, 1
1260, 482, 1
1260, 484, 1
1260, 494, 1
1260, 47, 0
1260, 48, 0
1260, 53, 0
1260, 89, 0
1260, 159, 0
1260, 189, 0
1260, 194, 0
1260, 205, 0
1260, 214, 0
1260, 304, 0
1260, 310, 0
1260, 324, 0
1260, 330, 0
1260, 347, 0
1260, 348, 0
1260, 353, 0
1260, 376, 0
1260, 396, 0
1260, 403, 0
1260, 467, 0
1260, 468, 0
1260, 473, 0
1260, 475, 0
1260, 498, 0
1261, 24, 1
1261, 64, 1
1261, 68, 1
1261, 69, 1
1261, 76, 1
1261, 77, 1
1261, 81, 1
1261, 84, 1
1261, 86, 1
1261, 95, 1
1261, 139, 1
1261, 181, 1
1261, 192, 1
1261, 194, 1
1261, 241, 1
1261, 270, 1
1261, 293, 1
1261, 360, 1
1261, 364, 1
1261, 369, 1
1261, 380, 1
1261, 407, 1
1261, 409, 1
1261, 419, 1
1261, 420, 1
1261, 445, 1
1261, 467, 1
1261, 2, 0
1261, 6, 0
1261, 31, 0
1261, 47, 0
1261, 54, 0
1261, 88, 0
1261, 106, 0
1261, 122, 0
1261, 137, 0
1261, 169, 0
1261, 171, 0
1261, 212, 0
1261, 223, 0
1261, 230, 0
1261, 260, 0
1261, 264, 0
1261, 271, 0
1261, 386, 0
1261, 451, 0
1261, 473, 0
1261, 484, 0
1261, 490, 0
1261, 495, 0
1262, 44, 1
1262, 96, 1
1262, 99, 1
1262, 129, 1
1262, 150, 1
1262, 170, 1
1262, 177, 1
1262, 199, 1
1262, 223, 1
1262, 249, 1
1262, 254, 1
1262, 297, 1
1262, 311, 1
1262, 323, 1
1262, 337, 1
1262, 352, 1
1262, 368, 1
1262, 385, 1
1262, 395, 1
1262, 401, 1
1262, 415, 1
1262, 417, 1
1262, 438, 1
1262, 453, 1
1262, 457, 1
1262, 495, 1
1262, 9, 0
1262, 32, 0
1262, 48, 0
1262, 51, 0
1262, 65, 0
1262, 77, 0
1262, 89, 0
1262, 92, 0
1262, 102, 0
1262, 109, 0
1262, 143, 0
1262, 178, 0
1262, 190, 0
1262, 201, 0
1262, 244, 0
1262, 287, 0
1262, 326, 0
1262, 329, 0
1262, 333, 0
1262, 336, 0
1262, 358, 0
1262, 413, 0
1262, 435, 0
1262, 486, 0
1263, 4, 1
1263, 33, 1
1263, 37, 1
1263, 59, 1
1263, 61, 1
1263, 63, 1
1263, 114, 1
1263, 140, 1
1263, 154, 1
1263, 179, 1
1263, 192, 1
1263, 198, 1
1263, 204, 1
1263, 214, 1
1263, 227, 1
1263, 248, 1
1263, 269, 1
1263, 284, 1
1263, 291, 1
1263, 346, 1
1263, 407, 1
1263, 412, 1
1263, 425, 1
1263, 427, 1
1263, 447, 1
1263, 452, 1
1263, 477, 1
1263, 1, 0
1263, 3, 0
1263, 13, 0
1263, 53, 0
1263, 54, 0
1263, 64, 0
1263, 136, 0
1263, 172, 0
1263, 176, 0
1263, 178, 0
1263, 203, 0
1263, 205, 0
1263, 209, 0
1263, 230, 0
1263, 235, 0
1263, 239, 0
1263, 285, 0
1263, 292, 0
1263, 315, 0
1263, 420, 0
1263, 431, 0
1263, 463, 0
1263, 469, 0
1264, 2, 1
1264, 32, 1
1264, 34, 1
1264, 38, 1
1264, 44, 1
1264, 67, 1
1264, 71, 1
1264, 84, 1
1264, 102, 1
1264, 120, 1
1264, 122, 1
1264, 162, 1
1264, 174, 1
1264, 237, 1
1264, 240, 1
1264, 302, 1
1264, 337, 1
1264, 376, 1
1264, 405, 1
1264, 439, 1
1264, 442, 1
1264, 495, 1
1264, 19, 0
1264, 20, 0
1264, 72, 0
1264, 89, 0
1264, 95, 0
1264, 99, 0
1264, 106, 0
1264, 108, 0
1264, 151, 0
1264, 156, 0
1264, 177, 0
1264, 198, 0
1264, 229, 0
1264, 238, 0
1264, 243, 0
1264, 261, 0
1264, 273, 0
1264, 308, 0
1264, 317, 0
1264, 321, 0
1264, 326, 0
1264, 386, 0
1264, 397, 0
1264, 406, 0
1264, 426, 0
1264, 428, 0
1264, 478, 0
1264, 498, 0
1265, 11, 1
1265, 19, 1
1265, 54, 1
1265, 66, 1
1265, 78, 1
1265, 87, 1
1265, 91, 1
1265, 107, 1
1265, 109, 1
1265, 116, 1
1265, 120, 1
1265, 138, 1
1265, 148, 1
1265, 167, 1
1265, 193, 1
1265, 197, 1
1265, 200, 1
1265, 211, 1
1265, 286, 1
1265, 317, 1
1265, 394, 1
1265, 404, 1
1265, 409, 1
1265, 455, 1
1265, 477, 1
1265, 31, 0
1265, 36, 0
1265, 38, 0
1265, 67, 0
1265, 75, 0
1265, 115, 0
1265, 175, 0
1265, 225, 0
1265, 233, 0
1265, 249, 0
1265, 260, 0
1265, 270, 0
1265, 272, 0
1265, 273, 0
1265, 290, 0
1265, 301, 0
1265, 347, 0
1265, 364, 0
1265, 367, 0
1265, 388, 0
1265, 395, 0
1265, 415, 0
1265, 466, 0
1265, 468, 0
1265, 478, 0
1266, 9, 1
1266, 21, 1
1266, 31, 1
1266, 89, 1
1266, 94, 1
1266, 110, 1
1266, 149, 1
1266, 158, 1
1266, 162, 1
1266, 183, 1
1266, 184, 1
1266, 185, 1
1266, 199, 1
1266, 211, 1
1266, 216, 1
1266, 294, 1
1266, 308, 1
1266, 314, 1
1266, 370, 1
1266, 388, 1
1266, 395, 1
1266, 396, 1
1266, 429, 1
1266, 453, 1
1266, 455, 1
1266, 477, 1
1266, 479, 1
1266, 481, 1
1266, 23, 0
1266, 24, 0
1266, 57, 0
1266, 65, 0
1266, 104, 0
1266, 115, 0
1266, 124, 0
1266, 154, 0
1266, 161, 0
1266, 224, 0
1266, 262, 0
1266, 270, 0
1266, 274, 0
1266, 301, 0
1266, 332, 0
1266, 358, 0
1266, 378, 0
1266, 413, 0
1266, 415, 0
1266, 441, 0
1266, 454, 0
1266, 472, 0
1267, 11, 1
1267, 12, 1
1267, 33, 1
1267, 46, 1
1267, 61, 1
1267, 66, 1
1267, 89, 1
1267, 97, 1
1267, 120, 1
1267, 126, 1
1267, 128, 1
1267, 134, 1
1267, 159, 1
1267, 163, 1
1267, 186, 1
1267, 200, 1
1267, 204, 1
1267, 233, 1
1267, 250, 1
1267, 256, 1
1267, 257, 1
1267, 260, 1
1267, 302, 1
1267, 320, 1
1267, 322, 1
1267, 370, 1
1267, 372, 1
1267, 373, 1
1267, 388, 1
1267, 408, 1
1267, 412, 1
1267, 424, 1
1267, 430, 1
1267, 434, 1
1267, 449, 1
1267, 470, 1
1267, 8, 0
1267, 58, 0
1267, 85, 0
1267, 94, 0
1267, 130, 0
1267, 164, 0
1267, 172, 0
1267, 227, 0
1267, 245, 0
1267, 324, 0
1267, 379, 0
1267, 390, 0
1267, 420, 0
1267, 488, 0
1268, 4, 1
1268, 6, 1
1268, 75, 1
1268, 103, 1
1268, 117, 1
1268, 119, 1
1268, 129, 1
1268, 161, 1
1268, 202, 1
1268, 248, 1
1268, 265, 1
1268, 273, 1
1268, 274, 1
1268, 288, 1
1268, 296, 1
1268, 306, 1
1268, 330, 1
1268, 351, 1
1268, 378, 1
1268, 413, 1
1268, 437, 1
1268, 456, 1
1268, 472, 1
1268, 492, 1
1268, 493, 1
1268, 43, 0
1268, 50, 0
1268, 53, 0
1268, 55, 0
1268, 58, 0
1268, 62, 0
1268, 109, 0
1268, 110, 0
1268, 143, 0
1268, 170, 0
1268, 223, 0
1268, 228, 0
1268, 266, 0
1268, 271, 0
1268, 276, 0
1268, 290, 0
1268, 317, 0
1268, 343, 0
1268, 391, 0
1268, 409, 0
1268, 461, 0
1268, 476, 0
1268, 477, 0
1268, 489, 0
1268, 491, 0
1269, 8, 1
1269, 10, 1
1269, 18, 1
1269, 25, 1
1269, 32, 1
1269, 34, 1
1269, 56, 1
1269, 100, 1
1269, 101, 1
1269, 121, 1
1269, 169, 1
1269, 182, 1
1269, 186, 1
1269, 265, 1
1269, 267, 1
1269, 280, 1
1269, 296, 1
1269, 299, 1
1269, 301, 1
1269, 312, 1
1269, 318, 1
1269, 331, 1
1269, 384, 1
1269, 418, 1
1269, 423, 1
1269, 449, 1
1269, 454, 1
1269, 455, 1
1269, 67, 0
1269, 83, 0
1269, 85, 0
1269, 87, 0
1269, 90, 0
1269, 122, 0
1269, 125, 0
1269, 144, 0
1269, 150, 0
1269, 153, 0
1269, 198, 0
1269, 208, 0
1269, 243, 0
1269, 261, 0
1269, 289, 0
1269, 311, 0
1269, 322, 0
1269, 334, 0
1269, 382, 0
1269, 414, 0
1269, 471, 0
1269, 478, 0
1270, 22, 1
1270, 53, 1
1270, 55, 1
1270, 62, 1
1270, 64, 1
1270, 89, 1
1270, 101, 1
1270, 138, 1
1270, 141, 1
1270, 173, 1
1270, 175, 1
1270, 220, 1
1270, 222, 1
1270, 229, 1
1270, 238, 1
1270, 245, 1
1270, 287, 1
1270, 288, 1
1270, 309, 1
1270, 331, 1
1270, 349, 1
1270, 350, 1
1270, 374, 1
1270, 386, 1
1270, 420, 1
1270, 431, 1
1270, 438, 1
1270, 458, 1
1270, 459, 1
1270, 482, 1
1270, 7, 0
1270, 13, 0
1270, 26, 0
1270, 83, 0
1270, 92, 0
1270, 112, 0
1270, 271, 0
1270, 276, 0
1270, 297, 0
1270, 306, 0
1270, 322, 0
1270, 368, 0
1270, 369, 0
1270, 381, 0
1270, 399, 0
1270, 405, 0
1270, 411, 0
1270, 413, 0
1270, 442, 0
1270, 491, 0
1271, 2, 1
1271, 4, 1
1271, 17, 1
1271, 33, 1
1271, 82, 1
1271, 97, 1
1271, 120, 1
1271, 148, 1
1271, 154, 1
1271, 179, 1
1271, 192, 1
1271, 204, 1
1271, 212, 1
1271, 259, 1
1271, 275, 1
1271, 278, 1
1271, 280, 1
1271, 343, 1
1271, 354, 1
1271, 355, 1
1271, 366, 1
1271, 372, 1
1271, 403, 1
1271, 438, 1
1271, 466, 1
1271, 467, 1
1271, 3, 0
1271, 13, 0
1271, 23, 0
1271, 24, 0
1271, 35, 0
1271, 92, 0
1271, 118, 0
1271, 158, 0
1271, 186, 0
1271, 193, 0
1271, 197, 0
1271, 221, 0
1271, 238, 0
1271, 252, 0
1271, 267, 0
1271, 268, 0
1271, 281, 0
1271, 298, 0
1271, 308, 0
1271, 340, 0
1271, 348, 0
1271, 382, 0
1271, 447, 0
1271, 456, 0
1272, 24, 1
1272, 68, 1
1272, 76, 1
1272, 83, 1
1272, 90, 1
1272, 91, 1
1272, 136, 1
1272, 147, 1
1272, 158, 1
1272, 172, 1
1272, 206, 1
1272, 219, 1
1272, 229, 1
1272, 266, 1
1272, 293, 1
1272, 301, 1
1272, 317, 1
1272, 380, 1
1272, 416, 1
1272, 441, 1
1272, 455, 1
1272, 462, 1
1272, 467, 1
1272, 478, 1
1272, 479, 1
1272, 484, 1
1272, 7, 0
1272, 11, 0
1272, 62, 0
1272, 70, 0
1272, 107, 0
1272, 126, 0
1272, 127, 0
1272, 128, 0
1272, 156, 0
1272, 167, 0
1272, 240, 0
1272, 247, 0
1272, 256, 0
1272, 272, 0
1272, 280, 0
1272, 292, 0
1272, 297, 0
1272, 307, 0
1272, 376, 0
1272, 388, 0
1272, 427, 0
1272, 447, 0
1272, 449, 0
1272, 495, 0
1273, 13, 1
1273, 28, 1
1273, 34, 1
1273, 47, 1
1273, 63, 1
1273, 78, 1
1273, 89, 1
1273, 172, 1
1273, 183, 1
1273, 194, 1
1273, 242, 1
1273, 262, 1
1273, 266, 1
1273, 292, 1
1273, 293, 1
1273, 339, 1
1273, 354, 1
1273, 368, 1
1273, 372, 1
1273, 380, 1
1273, 415, 1
1273, 436, 1
1273, 438, 1
1273, 457, 1
1273, 490, 1
1273, 497, 1
1273, 69, 0
1273, 129, 0
1273, 138, 0
1273, 143, 0
1273, 151, 0
1273, 158, 0
1273, 174, 0
1273, 216, 0
1273, 247, 0
1273, 289, 0
1273, 297, 0
1273, 302, 0
1273, 337, 0
1273, 373, 0
1273, 383, 0
1273, 397, 0
1273, 412, 0
1273, 417, 0
1273, 419, 0
1273, 422, 0
1273, 443, 0
1273, 451, 0
1273, 463, 0
1273, 487, 0
1274, 10, 1
1274, 19, 1
1274, 38, 1
1274, 47, 1
1274, 68, 1
1274, 152, 1
1274, 186, 1
1274, 191, 1
1274, 195, 1
1274, 220, 1
1274, 230, 1
1274, 238, 1
1274, 250, 1
1274, 313, 1
1274, 353, 1
1274, 372, 1
1274, 378, 1
1274, 388, 1
1274, 396, 1
1274, 409, 1
1274, 425, 1
1274, 455, 1
1274, 481, 1
1274, 483, 1
1274, 488, 1
1274, 497, 1
1274, 37, 0
1274, 57, 0
1274, 65, 0
1274, 150, 0
1274, 192, 0
1274, 207, 0
1274, 271, 0
1274, 277, 0
1274, 298, 0
1274, 315, 0
1274, 317, 0
1274, 329, 0
1274, 368, 0
1274, 379, 0
1274, 394, 0
1274, 402, 0
1274, 414, 0
1274, 436, 0
1274, 450, 0
1274, 453, 0
1274, 458, 0
1274, 462, 0
1274, 470, 0
1274, 494, 0
1275, 18, 1
1275, 58, 1
1275, 76, 1
1275, 107, 1
1275, 125, 1
1275, 146, 1
1275, 212, 1
1275, 216, 1
1275, 243, 1
1275, 259, 1
1275, 269, 1
1275, 310, 1
1275, 333, 1
1275, 339, 1
1275, 341, 1
1275, 375, 1
1275, 377, 1
1275, 392, 1
1275, 394, 1
1275, 399, 1
1275, 405, 1
1275, 412, 1
1275, 414, 1
1275, 423, 1
1275, 465, 1
1275, 45, 0
1275, 47, 0
1275, 64, 0
1275, 72, 0
1275, 123, 0
1275, 147, 0
1275, 164, 0
1275, 165, 0
1275, 186, 0
1275, 208, 0
1275, 241, 0
1275, 242, 0
1275, 262, 0
1275, 270, 0
1275, 288, 0
1275, 329, 0
1275, 332, 0
1275, 336, 0
1275, 378, 0
1275, 390, 0
1275, 411, 0
1275, 439, 0
1275, 440, 0
1275, 450, 0
1275, 469, 0
1276, 61, 1
1276, 80, 1
1276, 109, 1
1276, 116, 1
1276, 134, 1
1276, 141, 1
1276, 148, 1
1276, 168, 1
1276, 185, 1
1276, 189, 1
1276, 209, 1
1276, 273, 1
1276, 277, 1
1276, 376, 1
1276, 379, 1
1276, 388, 1
1276, 391, 1
1276, 458, 1
1276, 465, 1
1276, 473, 1
1276, 485, 1
1276, 490, 1
1276, 12, 0
1276, 28, 0
1276, 30, 0
1276, 31, 0
1276, 57, 0
1276, 71, 0
1276, 103, 0
1276, 161, 0
1276, 203, 0
1276, 213, 0
1276, 226, 0
1276, 236, 0
1276, 250, 0
1276, 255, 0
1276, 296, 0
1276, 305, 0
1276, 309, 0
1276, 332, 0
1276, 336, 0
1276, 359, 0
1276, 420, 0
1276, 421, 0
1276, 447, 0
1276, 450, 0
1276, 467, 0
1276, 471, 0
1276, 497, 0
1276, 499, 0
1277, 5, 1
1277, 30, 1
1277, 131, 1
1277, 163, 1
1277, 171, 1
1277, 194, 1
1277, 206, 1
1277, 219, 1
1277, 221, 1
1277, 275, 1
1277, 279, 1
1277, 281, 1
1277, 288, 1
1277, 289, 1
1277, 296, 1
1277, 297, 1
1277, 305, 1
1277, 324, 1
1277, 359, 1
1277, 387, 1
1277, 480, 1
1277, 488, 1
1277, 493, 1
1277, 497, 1
1277, 59, 0
1277, 76, 0
1277, 82, 0
1277, 97, 0
1277, 106, 0
1277, 120, 0
1277, 139, 0
1277, 141, 0
1277, 178, 0
1277, 182, 0
1277, 193, 0
1277, 196, 0
1277, 237, 0
1277, 244, 0
1277, 248, 0
1277, 259, 0
1277, 264, 0
1277, 269, 0
1277, 277, 0
1277, 343, 0
1277, 357, 0
1277, 374, 0
1277, 399, 0
1277, 444, 0
1277, 487, 0
1277, 491, 0
1278, 14, 1
1278, 38, 1
1278, 98, 1
1278, 121, 1
1278, 147, 1
1278, 148, 1
1278, 170, 1
1278, 181, 1
1278, 185, 1
1278, 188, 1
1278, 190, 1
1278, 193, 1
1278, 203, 1
1278, 224, 1
1278, 236, 1
1278, 289, 1
1278, 307, 1
1278, 315, 1
1278, 319, 1
1278, 360, 1
1278, 374, 1
1278, 394, 1
1278, 398, 1
1278, 399, 1
1278, 426, 1
1278, 471, 1
1278, 494, 1
1278, 5, 0
1278, 7, 0
1278, 17, 0
1278, 32, 0
1278, 42, 0
1278, 62, 0
1278, 70, 0
1278, 138, 0
1278, 150, 0
1278, 151, 0
1278, 167, 0
1278, 187, 0
1278, 262, 0
1278, 272, 0
1278, 309, 0
1278, 316, 0
1278, 322, 0
1278, 339, 0
1278, 432, 0
1278, 438, 0
1278, 459, 0
1278, 491, 0
1278, 493, 0
1279, 7, 1
1279, 26, 1
1279, 44, 1
1279, 86, 1
1279, 87, 1
1279, 94, 1
1279, 117, 1
1279, 164, 1
1279, 190, 1
1279, 218, 1
1279, 222, 1
1279, 290, 1
1279, 294, 1
1279, 321, 1
1279, 375, 1
1279, 417, 1
1279, 480, 1
1279, 496, 1
1279, 499, 1
1279, 12, 0
1279, 22, 0
1279, 32, 0
1279, 75, 0
1279, 91, 0
1279, 110, 0
1279, 130, 0
1279, 145, 0
1279, 173, 0
1279, 186, 0
1279, 226, 0
1279, 232, 0
1279, 263, 0
1279, 266, 0
1279, 293, 0
1279, 310, 0
1279, 320, 0
1279, 325, 0
1279, 327, 0
1279, 339, 0
1279, 361, 0
1279, 384, 0
1279, 386, 0
1279, 402, 0
1279, 438, 0
1279, 459, 0
1279, 466, 0
1279, 469, 0
1279, 486, 0
1279, 488, 0
1279, 498, 0
1280, 9, 1
1280, 13, 1
1280, 29, 1
1280, 45, 1
1280, 49, 1
1280, 69, 1
1280, 131, 1
1280, 205, 1
1280, 272, 1
1280, 279, 1
1280, 313, 1
1280, 323, 1
1280, 324, 1
1280, 369, 1
1280, 414, 1
1280, 425, 1
1280, 441, 1
1280, 462, 1
1280, 463, 1
1280, 469, 1
1280, 7, 0
1280, 17, 0
1280, 18, 0
1280, 37, 0
1280, 47, 0
1280, 55, 0
1280, 78, 0
1280, 101, 0
1280, 116, 0
1280, 142, 0
1280, 156, 0
1280, 210, 0
1280, 234, 0
1280, 243, 0
1280, 262, 0
1280, 269, 0
1280, 275, 0
1280, 296, 0
1280, 297, 0
1280, 340, 0
1280, 347, 0
1280, 354, 0
1280, 365, 0
1280, 375, 0
1280, 377, 0
1280, 451, 0
1280, 457, 0
1280, 470, 0
1280, 473, 0
1280, 491, 0
1281, 4, 1
1281, 14, 1
1281, 66, 1
1281, 132, 1
1281, 154, 1
1281, 163, 1
1281, 167, 1
1281, 171, 1
1281, 172, 1
1281, 210, 1
1281, 216, 1
1281, 225, 1
1281, 259, 1
1281, 262, 1
1281, 298, 1
1281, 305, 1
1281, 309, 1
1281, 361, 1
1281, 385, 1
1281, 386, 1
1281, 401, 1
1281, 448, 1
1281, 454, 1
1281, 461, 1
1281, 477, 1
1281, 490, 1
1281, 492, 1
1281, 23, 0
1281, 48, 0
1281, 98, 0
1281, 109, 0
1281, 111, 0
1281, 115, 0
1281, 117, 0
1281, 136, 0
1281, 141, 0
1281, 207, 0
1281, 208, 0
1281, 209, 0
1281, 228, 0
1281, 236, 0
1281, 241, 0
1281, 253, 0
1281, 267, 0
1281, 268, 0
1281, 287, 0
1281, 350, 0
1281, 351, 0
1281, 427, 0
1281, 494, 0
1282, 34, 1
1282, 71, 1
1282, 81, 1
1282, 116, 1
1282, 167, 1
1282, 177, 1
1282, 207, 1
1282, 212, 1
1282, 233, 1
1282, 237, 1
1282, 248, 1
1282, 337, 1
1282, 343, 1
1282, 403, 1
1282, 407, 1
1282, 427, 1
1282, 428, 1
1282, 430, 1
1282, 432, 1
1282, 475, 1
1282, 490, 1
1282, 16, 0
1282, 51, 0
1282, 77, 0
1282, 102, 0
1282, 103, 0
1282, 148, 0
1282, 149, 0
1282, 155, 0
1282, 159, 0
1282, 164, 0
1282, 168, 0
1282, 181, 0
1282, 185, 0
1282, 190, 0
1282, 206, 0
1282, 219, 0
1282, 228, 0
1282, 236, 0
1282, 261, 0
1282, 283, 0
1282, 329, 0
1282, 381, 0
1282, 398, 0
1282, 415, 0
1282, 417, 0
1282, 421, 0
1282, 433, 0
1282, 471, 0
1282, 497, 0
1283, 14, 1
1283, 21, 1
1283, 55, 1
1283, 101, 1
1283, 111, 1
1283, 121, 1
1283, 123, 1
1283, 159, 1
1283, 184, 1
1283, 193, 1
1283, 236, 1
1283, 276, 1
1283, 282, 1
1283, 284, 1
1283, 330, 1
1283, 336, 1
1283, 342, 1
1283, 402, 1
1283, 411, 1
1283, 420, 1
1283, 422, 1
1283, 441, 1
1283, 456, 1
1283, 500, 1
1283, 17, 0
1283, 35, 0
1283, 71, 0
1283, 77, 0
1283, 94, 0
1283, 108, 0
1283, 110, 0
1283, 128, 0
1283, 210, 0
1283, 247, 0
1283, 259, 0
1283, 280, 0
1283, 316, 0
1283, 346, 0
1283, 386, 0
1283, 390, 0
1283, 403, 0
1283, 408, 0
1283, 447, 0
1283, 451, 0
1283, 453, 0
1283, 459, 0
1283, 477, 0
1283, 482, 0
1283, 495, 0
1283, 499, 0
1284, 3, 1
1284, 7, 1
1284, 9, 1
1284, 20, 1
1284, 29, 1
1284, 70, 1
1284, 74, 1
1284, 76, 1
1284, 91, 1
1284, 118, 1
1284, 146, 1
1284, 189, 1
1284, 196, 1
1284, 234, 1
1284, 240, 1
1284, 244, 1
1284, 290, 1
1284, 317, 1
1284, 320, 1
1284, 357, 1
1284, 375, 1
1284, 414, 1
1284, 465, 1
1284, 494, 1
1284, 38, 0
1284, 44, 0
1284, 93, 0
1284, 96, 0
1284, 127, 0
1284, 169, 0
1284, 176, 0
1284, 190, 0
1284, 202, 0
1284, 204, 0
1284, 205, 0
1284, 217, 0
1284, 219, 0
1284, 225, 0
1284, 228, 0
1284, 231, 0
1284, 260, 0
1284, 262, 0
1284, 286, 0
1284, 305, 0
1284, 321, 0
1284, 333, 0
1284, 401, 0
1284, 434, 0
1284, 446, 0
1284, 492, 0
1285, 8, 1
1285, 11, 1
1285, 33, 1
1285, 36, 1
1285, 67, 1
1285, 83, 1
1285, 102, 1
1285, 142, 1
1285, 155, 1
1285, 164, 1
1285, 165, 1
1285, 197, 1
1285, 204, 1
1285, 207, 1
1285, 216, 1
1285, 221, 1
1285, 234, 1
1285, 252, 1
1285, 296, 1
1285, 307, 1
1285, 315, 1
1285, 358, 1
1285, 373, 1
1285, 474, 1
1285, 46, 0
1285, 58, 0
1285, 78, 0
1285, 145, 0
1285, 171, 0
1285, 186, 0
1285, 209, 0
1285, 220, 0
1285, 222, 0
1285, 232, 0
1285, 238, 0
1285, 251, 0
1285, 268, 0
1285, 281, 0
1285, 286, 0
1285, 308, 0
1285, 391, 0
1285, 398, 0
1285, 413, 0
1285, 432, 0
1285, 444, 0
1285, 460, 0
1285, 466, 0
1285, 472, 0
1285, 481, 0
1285, 487, 0
1286, 28, 1
1286, 63, 1
1286, 86, 1
1286, 102, 1
1286, 163, 1
1286, 182, 1
1286, 190, 1
1286, 206, 1
1286, 225, 1
1286, 233, 1
1286, 252, 1
1286, 262, 1
1286, 268, 1
1286, 295, 1
1286, 321, 1
1286, 350, 1
1286, 358, 1
1286, 402, 1
1286, 426, 1
1286, 428, 1
1286, 441, 1
1286, 454, 1
1286, 462, 1
1286, 478, 1
1286, 483, 1
1286, 486, 1
1286, 492, 1
1286, 7, 0
1286, 37, 0
1286, 48, 0
1286, 53, 0
1286, 61, 0
1286, 94, 0
1286, 106, 0
1286, 110, 0
1286, 148, 0
1286, 158, 0
1286, 162, 0
1286, 192, 0
1286, 209, 0
1286, 211, 0
1286, 216, 0
1286, 223, 0
1286, 290, 0
1286, 315, 0
1286, 352, 0
1286, 356, 0
1286, 408, 0
1286, 463, 0
1286, 484, 0
1287, 12, 1
1287, 20, 1
1287, 22, 1
1287, 51, 1
1287, 54, 1
1287, 60, 1
1287, 94, 1
1287, 140, 1
1287, 145, 1
1287, 146, 1
1287, 199, 1
1287, 209, 1
1287, 216, 1
1287, 228, 1
1287, 252, 1
1287, 255, 1
1287, 286, 1
1287, 346, 1
1287, 377, 1
1287, 392, 1
1287, 409, 1
1287, 416, 1
1287, 429, 1
1287, 436, 1
1287, 444, 1
1287, 467, 1
1287, 484, 1
1287, 500, 1
1287, 9, 0
1287, 15, 0
1287, 74, 0
1287, 111, 0
1287, 124, 0
1287, 139, 0
1287, 143, 0
1287, 151, 0
1287, 196, 0
1287, 226, 0
1287, 246, 0
1287, 264, 0
1287, 280, 0
1287, 284, 0
1287, 342, 0
1287, 345, 0
1287, 358, 0
1287, 389, 0
1287, 400, 0
1287, 417, 0
1287, 442, 0
1287, 477, 0
1288, 2, 1
1288, 85, 1
1288, 89, 1
1288, 91, 1
1288, 97, 1
1288, 106, 1
1288, 107, 1
1288, 109, 1
1288, 111, 1
1288, 116, 1
1288, 121, 1
1288, 128, 1
1288, 185, 1
1288, 243, 1
1288, 259, 1
1288, 280, 1
1288, 292, 1
1288, 355, 1
1288, 379, 1
1288, 424, 1
1288, 430, 1
1288, 444, 1
1288, 486, 1
1288, 489, 1
1288, 7, 0
1288, 36, 0
1288, 46, 0
1288, 56, 0
1288, 57, 0
1288, 63, 0
1288, 75, 0
1288, 102, 0
1288, 153, 0
1288, 164, 0
1288, 186, 0
1288, 228, 0
1288, 235, 0
1288, 275, 0
1288, 279, 0
1288, 290, 0
1288, 299, 0
1288, 348, 0
1288, 359, 0
1288, 366, 0
1288, 384, 0
1288, 395, 0
1288, 407, 0
1288, 428, 0
1288, 459, 0
1288, 494, 0
1289, 67, 1
1289, 105, 1
1289, 163, 1
1289, 196, 1
1289, 198, 1
1289, 199, 1
1289, 241, 1
1289, 245, 1
1289, 249, 1
1289, 253, 1
1289, 257, 1
1289, 304, 1
1289, 317, 1
1289, 369, 1
1289, 412, 1
1289, 442, 1
1289, 11, 0
1289, 19, 0
1289, 23, 0
1289, 25, 0
1289, 31, 0
1289, 42, 0
1289, 43, 0
1289, 63, 0
1289, 92, 0
1289, 103, 0
1289, 114, 0
1289, 123, 0
1289, 130, 0
1289, 140, 0
1289, 165, 0
1289, 171, 0
1289, 182, 0
1289, 237, 0
1289, 238, 0
1289, 239, 0
1289, 288, 0
1289, 299, 0
1289, 301, 0
1289, 344, 0
1289, 359, 0
1289, 373, 0
1289, 380, 0
1289, 396, 0
1289, 437, 0
1289, 472, 0
1289, 485, 0
1289, 486, 0
1289, 488, 0
1289, 497, 0
1290, 9, 1
1290, 51, 1
1290, 59, 1
1290, 73, 1
1290, 83, 1
1290, 87, 1
1290, 107, 1
1290, 155, 1
1290, 185, 1
1290, 218, 1
1290, 259, 1
1290, 270, 1
1290, 271, 1
1290, 272, 1
1290, 302, 1
1290, 307, 1
1290, 334, 1
1290, 360, 1
1290, 477, 1
1290, 8, 0
1290, 13, 0
1290, 23, 0
1290, 34, 0
1290, 53, 0
1290, 72, 0
1290, 89, 0
1290, 95, 0
1290, 106, 0
1290, 114, 0
1290, 115, 0
1290, 152, 0
1290, 154, 0
1290, 165, 0
1290, 215, 0
1290, 216, 0
1290, 230, 0
1290, 318, 0
1290, 320, 0
1290, 335, 0
1290, 336, 0
1290, 356, 0
1290, 469, 0
1290, 481, 0
1290, 482, 0
1290, 486, 0
1290, 487, 0
1290, 488, 0
1290, 493, 0
1290, 497, 0
1290, 498, 0
1291, 10, 1
1291, 16, 1
1291, 67, 1
1291, 80, 1
1291, 99, 1
1291, 148, 1
1291, 151, 1
1291, 162, 1
1291, 185, 1
1291, 253, 1
1291, 260, 1
1291, 265, 1
1291, 272, 1
1291, 294, 1
1291, 298, 1
1291, 300, 1
